Epoch,1,accuracy,0.950028896,cls,loss,0.136665449,bbox,loss,0.014558761,landmark,loss,0.008013668
Epoch,2,accuracy,0.97647655,cls,loss,0.066190816,bbox,loss,0.010694351,landmark,loss,0.005076791
Epoch,3,accuracy,0.980539322,cls,loss,0.055835735,bbox,loss,0.009873791,landmark,loss,0.004577344
Epoch,4,accuracy,0.98256737,cls,loss,0.050090652,bbox,loss,0.009239645,landmark,loss,0.004354767
Epoch,5,accuracy,0.98389411,cls,loss,0.04595926,bbox,loss,0.008832971,landmark,loss,0.004172561
Epoch,6,accuracy,0.985126555,cls,loss,0.042556964,bbox,loss,0.008430882,landmark,loss,0.003955056
Epoch,7,accuracy,0.986134231,cls,loss,0.039813858,bbox,loss,0.008112253,landmark,loss,0.003837565
Epoch,8,accuracy,0.986922979,cls,loss,0.037528504,bbox,loss,0.00788575,landmark,loss,0.003766005
Epoch,9,accuracy,0.987603366,cls,loss,0.035604279,bbox,loss,0.007666584,landmark,loss,0.00368159
Epoch,10,accuracy,0.988238335,cls,loss,0.033894945,bbox,loss,0.007514785,landmark,loss,0.003636642
Epoch,11,accuracy,0.988740087,cls,loss,0.032588698,bbox,loss,0.007415748,landmark,loss,0.00360505
Epoch,12,accuracy,0.989142239,cls,loss,0.031559523,bbox,loss,0.007342182,landmark,loss,0.003587497
Epoch,13,accuracy,0.989441335,cls,loss,0.030791093,bbox,loss,0.007294001,landmark,loss,0.003562666
Epoch,14,accuracy,0.989689887,cls,loss,0.030143242,bbox,loss,0.00725565,landmark,loss,0.003541893
Epoch,15,accuracy,0.989901543,cls,loss,0.02960244,bbox,loss,0.007232037,landmark,loss,0.003528045
Epoch,16,accuracy,0.990039945,cls,loss,0.029183205,bbox,loss,0.00722121,landmark,loss,0.003515153
Epoch,17,accuracy,0.990217507,cls,loss,0.028731331,bbox,loss,0.007211069,landmark,loss,0.00350704
Epoch,18,accuracy,0.990335166,cls,loss,0.028436329,bbox,loss,0.007201515,landmark,loss,0.003496002
Epoch,19,accuracy,0.990425885,cls,loss,0.028204659,bbox,loss,0.007197978,landmark,loss,0.003489013
Epoch,20,accuracy,0.990547538,cls,loss,0.027864013,bbox,loss,0.007186503,landmark,loss,0.003481247
Epoch,21,accuracy,0.990612924,cls,loss,0.027689291,bbox,loss,0.007188987,landmark,loss,0.003477603
Epoch,22,accuracy,0.990672767,cls,loss,0.027533473,bbox,loss,0.007183012,landmark,loss,0.00346924
Epoch,23,accuracy,0.990722477,cls,loss,0.027417744,bbox,loss,0.007177352,landmark,loss,0.003463515
Epoch,24,accuracy,0.990812957,cls,loss,0.027190361,bbox,loss,0.007170229,landmark,loss,0.003456835
Epoch,25,accuracy,0.990875721,cls,loss,0.02700985,bbox,loss,0.007165047,landmark,loss,0.003450557
Epoch,26,accuracy,0.990930557,cls,loss,0.026841508,bbox,loss,0.007164191,landmark,loss,0.003451438
Epoch,27,accuracy,0.990986705,cls,loss,0.026705656,bbox,loss,0.007151505,landmark,loss,0.003445222
Epoch,28,accuracy,0.991013169,cls,loss,0.026601927,bbox,loss,0.007144724,landmark,loss,0.003438362
Epoch,29,accuracy,0.991088331,cls,loss,0.026390795,bbox,loss,0.00714049,landmark,loss,0.003437966
Epoch,30,accuracy,0.991122484,cls,loss,0.026302667,bbox,loss,0.007140019,landmark,loss,0.00343611
Epoch,31,accuracy,0.99116379,cls,loss,0.026196899,bbox,loss,0.00713402,landmark,loss,0.003430566
Epoch,32,accuracy,0.991221607,cls,loss,0.026085291,bbox,loss,0.007129487,landmark,loss,0.003427305
Epoch,33,accuracy,0.991230845,cls,loss,0.026003797,bbox,loss,0.007133436,landmark,loss,0.003425179
Epoch,34,accuracy,0.991306186,cls,loss,0.02583096,bbox,loss,0.007126625,landmark,loss,0.003420169
Epoch,35,accuracy,0.991289854,cls,loss,0.025830075,bbox,loss,0.007125635,landmark,loss,0.003419844
Epoch,36,accuracy,0.991311729,cls,loss,0.025780009,bbox,loss,0.007117702,landmark,loss,0.003416521
Epoch,37,accuracy,0.991357505,cls,loss,0.025660997,bbox,loss,0.007118202,landmark,loss,0.003414281
Epoch,38,accuracy,0.991401792,cls,loss,0.025521956,bbox,loss,0.007115614,landmark,loss,0.003413041
Epoch,39,accuracy,0.991404533,cls,loss,0.025517881,bbox,loss,0.007112219,landmark,loss,0.003405999
Epoch,40,accuracy,0.991460979,cls,loss,0.02535123,bbox,loss,0.007110876,landmark,loss,0.003400274
Epoch,41,accuracy,0.991459906,cls,loss,0.025358118,bbox,loss,0.00710428,landmark,loss,0.003396136
Epoch,42,accuracy,0.991490662,cls,loss,0.025259849,bbox,loss,0.007095393,landmark,loss,0.003394133
Epoch,43,accuracy,0.991498649,cls,loss,0.025259292,bbox,loss,0.007073638,landmark,loss,0.003391271
Epoch,44,accuracy,0.991532028,cls,loss,0.025163053,bbox,loss,0.007042431,landmark,loss,0.003391447
Epoch,45,accuracy,0.99157244,cls,loss,0.025070587,bbox,loss,0.007013759,landmark,loss,0.003391904
Epoch,46,accuracy,0.991569638,cls,loss,0.025054272,bbox,loss,0.006991919,landmark,loss,0.003388319
Epoch,47,accuracy,0.991597772,cls,loss,0.024977978,bbox,loss,0.006993685,landmark,loss,0.003384197
Epoch,48,accuracy,0.991608799,cls,loss,0.024981694,bbox,loss,0.006981095,landmark,loss,0.003378793
Epoch,49,accuracy,0.991617441,cls,loss,0.024886403,bbox,loss,0.006977201,landmark,loss,0.003374339
Epoch,50,accuracy,0.991652548,cls,loss,0.024854641,bbox,loss,0.006976886,landmark,loss,0.003377993
Epoch,51,accuracy,0.991658628,cls,loss,0.024784828,bbox,loss,0.006974712,landmark,loss,0.00337477
Epoch,52,accuracy,0.991686344,cls,loss,0.024730708,bbox,loss,0.006973165,landmark,loss,0.003371942
Epoch,53,accuracy,0.991698027,cls,loss,0.024663471,bbox,loss,0.006974483,landmark,loss,0.003370553
Epoch,54,accuracy,0.991734207,cls,loss,0.024616957,bbox,loss,0.006973453,landmark,loss,0.003368574
Epoch,55,accuracy,0.99172169,cls,loss,0.024609804,bbox,loss,0.006979382,landmark,loss,0.003366409
Epoch,56,accuracy,0.991761684,cls,loss,0.024515303,bbox,loss,0.006982068,landmark,loss,0.003365304
Epoch,57,accuracy,0.991772234,cls,loss,0.024491612,bbox,loss,0.006980215,landmark,loss,0.003362003
Epoch,58,accuracy,0.99180305,cls,loss,0.024380539,bbox,loss,0.00698772,landmark,loss,0.00336162
Epoch,59,accuracy,0.991824865,cls,loss,0.024353821,bbox,loss,0.007000455,landmark,loss,0.003358918
Epoch,60,accuracy,0.991807401,cls,loss,0.024370397,bbox,loss,0.007002023,landmark,loss,0.003356482
Epoch,61,accuracy,0.991845965,cls,loss,0.024266645,bbox,loss,0.00700967,landmark,loss,0.003354024
Epoch,62,accuracy,0.991879165,cls,loss,0.024157606,bbox,loss,0.007014492,landmark,loss,0.003349104
Epoch,63,accuracy,0.99189955,cls,loss,0.024151551,bbox,loss,0.007021316,landmark,loss,0.003351366
Epoch,64,accuracy,0.991894186,cls,loss,0.024156937,bbox,loss,0.007025344,landmark,loss,0.003346876
Epoch,65,accuracy,0.99191308,cls,loss,0.024075158,bbox,loss,0.007027353,landmark,loss,0.003346629
Epoch,66,accuracy,0.991925657,cls,loss,0.024094416,bbox,loss,0.007029797,landmark,loss,0.003343528
Epoch,67,accuracy,0.99190557,cls,loss,0.024082663,bbox,loss,0.007027475,landmark,loss,0.003342789
Epoch,68,accuracy,0.991988122,cls,loss,0.023892965,bbox,loss,0.007029255,landmark,loss,0.003343059
Epoch,69,accuracy,0.991958618,cls,loss,0.023990657,bbox,loss,0.007030439,landmark,loss,0.003339977
Epoch,70,accuracy,0.991967678,cls,loss,0.023944382,bbox,loss,0.007035867,landmark,loss,0.003337862
Epoch,71,accuracy,0.991981685,cls,loss,0.023918344,bbox,loss,0.00703684,landmark,loss,0.003338872
Epoch,72,accuracy,0.992009342,cls,loss,0.023850961,bbox,loss,0.007035976,landmark,loss,0.003337636
